Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779893136.188:803): syscall=257 success=yes exit=5 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El uso de sudo con comandos que modifican archivos sensibles, como los relacionados con contraseñas o administradores del sistema (key='passwd_changes'), es un comportamiento atípico y no justifica una clasificación de alto riesgo.",6.7,phi3:mini
type=CWD msg=audit(1779893136.188:803):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.188:803): name=""/etc/passwd""",INFO,"Esta es una operación de baja prioridad común y normal, el registro indica que se accedió al archivo /etc/passwd sin resultados maliciosos.",5.56,phi3:mini
type=PROCTITLE msg=audit(1779893136.188:803):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779893136.188:804): syscall=257 success=yes exit=5 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"Usuario con permisos regulares usando sudo para cambiar la contraseña es normal, pero puede indicar movimientos sospechosos si ocurren frecuentemente o sin explicación adecuada.",6.32,phi3:mini
type=CWD msg=audit(1779893136.188:804):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.188:804): name=""/etc/passwd""",INFO,"Se observó la lectura de /etc/passwd, que es una operación estándar en el sistema y no representa riesgo.",4.96,phi3:mini
type=PROCTITLE msg=audit(1779893136.188:804):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779893136.188:805): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=1000 euid=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""sudoers_changes""",MEDIO,"La ejecución de sudo es común para tareas administrativas, pero el intento repetido sin especificar su propósito puede indicar un uso no autorizado o innecesario que requiere supervisión.",6.25,phi3:mini
type=CWD msg=audit(1779893136.188:805):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.188:805): name=""/etc/sudoers""",INFO,"La consulta de archivo espectadores no genera riesgo, ya que se refiere a una revisión regular del sudoers para la seguridad.",5.14,phi3:mini
type=PROCTITLE msg=audit(1779893136.188:805):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779893136.192:806): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El uso de sudo es normal, pero el intento fallido (exit =7) sugiere que la contraseña puede no haber sido ingresada correctamente o se está utilizando sin necesidad. Se debe revisar para asegurarse de que solo las tareas administrativas requeridas usen sudo.",7.56,phi3:mini
type=CWD msg=audit(1779893136.192:806):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.192:806): name=""/etc/passwd""",BAJO,"No hay riesgos detectables, se registró acceso con permisos de root al archivo /etc/passwd, que es normal para el usuario y no indica ninguna actividad sospechosa.",6.15,phi3:mini
type=PROCTITLE msg=audit(1779893136.192:806):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779893136.192:807): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",MEDIO,"El usuario ejecutó sudo, lo cual es un paso normal en sistemas bien configurados. Sin embargo, el intento exitoso podría indicar falta de monitoreo o una auditoría deficiente que permita manipulación.",6.72,phi3:mini
type=CWD msg=audit(1779893136.192:807):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.192:807): name=""/etc/shadow""",ALTO,"Intentar leer el archivo /etc/shadow mediante una aplicación no administrativa, como mostrado por la falta de permisos (exit=-13), sugiere un intento sospechoso que puede ser un ataque.",6.41,phi3:mini
type=PROCTITLE msg=audit(1779893136.192:807):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=USER_ACCT msg=audit(1779893136.192:808): uid=1000 auid=1000 exe=""/usr/bin/sudo""",MEDIO,"Usuario está utilizando sudo, lo que es común pero requiere chequeo para evitar abusos como ejecución de comandos no autorizados.",5.42,phi3:mini
"type=SYSCALL msg=audit(1779893136.192:809): syscall=257 success=yes exit=6 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El comando sudo ejecutado por el usuario regular (euid=0) podría implicar una modificación de permisos, lo cual es normal si se hace correctamente y no indica necesariamente un comportamiento anómalo.",6.7,phi3:mini
type=CWD msg=audit(1779893136.192:809):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.192:809): name=""/etc/passwd""",INFO,Lectura normal del archivo /etc/passwd para verificación de permisos.,4.29,phi3:mini
type=PROCTITLE msg=audit(1779893136.192:809):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=USER_CMD msg=audit(1779893136.192:810): uid=1000 auid=1000 exe=""/usr/bin/sudo""",INFO,"El usuario root utilizó sudo para ejecutar una orden del sistema, lo cual es común y esperado.",4.65,phi3:mini
"type=SYSCALL msg=audit(1779893136.192:811): syscall=257 success=yes exit=8 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El comando sudo es normal para el usuario con los permisos correspondientes, pero se debe vigilar este uso que involucra cambios de contraseña.",5.57,phi3:mini
type=CWD msg=audit(1779893136.192:811):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.192:811): name=""/etc/passwd""",INFO,La ejecución de auditd para registrar la accesión al archivo /etc/passwd es normal y no indica ningún riesgo.,5.09,phi3:mini
type=PROCTITLE msg=audit(1779893136.192:811):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779893136.192:812): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",ALTO,"El uso de sudo y modificaciones en los archivos de contraseña (exit=13), especialmente si estos cambios no son parte del protocolo habitual, sugieren un riesgo alto relacionado con la seguridad.",6.32,phi3:mini
type=CWD msg=audit(1779893136.192:812):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.192:812): name=""/etc/passwd""",BAJO,"El acceso al archivo /etc/passwd es una operación común para verificación de usuarios, no hay indicaciones inmediatas que sugieran un riesgo.",5.67,phi3:mini
type=PROCTITLE msg=audit(1779893136.192:812):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=CRED_REFR msg=audit(1779893136.192:813): uid=1000 auid=1000 exe=""/usr/bin/sudo""",ALTO,"El log muestra una invocación de sudo que es normal para realizar tareas administrativas, pero un alto riesgo si se hace sin justificación ni por encima de las políticas apropiadas.",5.91,phi3:mini
"type=SYSCALL msg=audit(1779893136.192:814): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",ALTO,"Usuario root logra ejecutar sudo para realizar cambios en el archivo passwd, lo cual es extremadamente peligroso y sugiere una posible intención de corromper o alternar información personal.",6.28,phi3:mini
type=CWD msg=audit(1779893136.192:814):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.192:814): name=""/etc/passwd""",INFO,El acceso al archivo /etc/passwd es estándar para la operación de un sistema y generalmente no representa una amenaza.,5.0,phi3:mini
type=PROCTITLE msg=audit(1779893136.192:814):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779893136.192:815): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El usuario utilizó sudo para modificar archivos sensibles como /etc/shadow, lo cual es típico pero justifica un monitoreo por si hay actividad sospechosa.",5.97,phi3:mini
type=CWD msg=audit(1779893136.192:815):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.192:815): name=""/etc/passwd""",INFO,"El acceso al archivo /etc/passwd es estándar para verificar la presencia de Usuarios y Grupos, no representa un riesgo significativo.",5.43,phi3:mini
type=PROCTITLE msg=audit(1779893136.192:815):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779893136.196:816): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",ALTO,"El comando sudo no incluye comandos específicos seguidos, lo que sugiere un intento de ejecutar una tarea sin detallarla. Esto es arriscado ya que cualquier entrada puede ser maliciosa o accidental.",6.78,phi3:mini
type=CWD msg=audit(1779893136.196:816):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.196:816): name=""/etc/passwd""",INFO,"El registro es un intento normal de acceso a la configuración del sistema, sin indicadores adicionales que sugieran actividad sospechosa.",5.31,phi3:mini
type=PROCTITLE msg=audit(1779893136.196:816):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=USER_START msg=audit(1779893136.196:817): uid=1000 auid=1000 exe=""/usr/bin/sudo""",BAJO,"El usuario ha iniciado sesión con sudo, lo cual es una práctica común para ejecutar comandos que requieren privilegios.",5.23,phi3:mini
"type=SYSCALL msg=audit(1779893136.196:818): syscall=59 success=yes exit=0 auid=1000 uid=0 gid=0 euid=0 comm=""ausearch"" exe=""/usr/sbin/ausearch"" key=""root_commands""",INFO,"Auceearch, un comando para buscar registros de auditd, ha sido ejecutado por el usuario root. Esto es parte del rutinario normal y no representa riesgos adicionales.",6.28,phi3:mini
type=EXECVE msg=audit(1779893136.196:818):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
type=CWD msg=audit(1779893136.196:818):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779893136.196:818): name=""/usr/sbin/ausearch""",INFO,"El registro refleja la ejecución de un comando administrativo estándar, asearch, sin indicios de actividad sospechosa.",5.2,phi3:mini
"type=PATH msg=audit(1779893136.196:818): name=""/lib64/ld-linux-x86-64.so.2""",INFO,"Se registró una entrada normal en el auditd, indicando la llamada a un sistema cómputo que es común para ejecutar programas binarios.",5.73,phi3:mini
type=PROCTITLE msg=audit(1779893136.196:818):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
